Date,Open,High,Low,Volume,Close
05-09-2013,293.630005,297,292.709991,1816600,294.100006
06-09-2013,295.329987,298.880005,290.799988,2292000,295.859985
09-09-2013,297.220001,299.959991,296.600006,1643600,299.709991
10-09-2013,300.549988,301,297.220001,1778400,300.359985
11-09-2013,298.910004,301.859985,297.839996,1742600,299.640015
12-09-2013,299.390015,302,297.660004,1606200,298.859985
13-09-2013,300.140015,300.220001,296.200012,1350600,297.920013
16-09-2013,299.820007,301,295.26001,1808400,296.059998
17-09-2013,297.630005,304.649994,296.01001,2296500,304.170013
18-09-2013,304.059998,312.73999,302.910004,2946400,312.029999
19-09-2013,313.769989,314.540009,311.040009,2350900,312.059998
20-09-2013,312.540009,320.570007,312.410004,5302300,316.339996
23-09-2013,314.01001,315.899994,308.769989,1884900,311.48999
24-09-2013,312.429993,318.079987,311.279999,2033600,314.130005
25-09-2013,314.529999,316.709991,310.75,2008600,312.649994
26-09-2013,313.899994,319.369995,313.26001,1989900,318.119995
27-09-2013,316.920013,317.209991,313.350006,1657500,316.01001
30-09-2013,313.410004,315.309998,311.059998,1623600,312.640015
01-10-2013,314.220001,321,313.649994,2396400,320.950012
02-10-2013,318.040009,321.730011,317.519989,2217400,320.51001
03-10-2013,320.390015,322.920013,313.019989,2674800,314.76001
04-10-2013,315.130005,319.200012,312.619995,1815000,319.040009
07-10-2013,315.23999,315.339996,309.73999,2083200,310.029999
08-10-2013,311.5,311.549988,300.269989,3166200,303.230011
09-10-2013,303.420013,303.5,296.5,3247400,298.230011
10-10-2013,304.630005,306.700012,302.589996,2555100,305.170013
11-10-2013,304.769989,310.929993,303.839996,2163100,310.890015
14-10-2013,309.220001,311.649994,307,1939100,310.700012
15-10-2013,309.869995,310.790009,305.26001,2261100,306.399994
16-10-2013,308.380005,310.799988,305.549988,2170700,310.48999
17-10-2013,307.070007,311,305.23999,2648400,310.769989
18-10-2013,319.359985,331.890015,316.75,5969800,328.929993
21-10-2013,329.890015,330,323.799988,2522300,326.440002
22-10-2013,327.720001,337.109985,325.679993,3935500,332.540009
23-10-2013,330.839996,331.720001,324.059998,2818200,326.76001
24-10-2013,329.630005,332.649994,326.75,5884700,332.209991
25-10-2013,358.600006,368.399994,352.619995,12036800,363.390015
28-10-2013,359.920013,362.75,357.200012,3635800,358.160004
29-10-2013,358.959991,362.890015,356.290009,2185400,362.700012
30-10-2013,362.619995,365,358.649994,4502200,361.079987
31-10-2013,361.730011,366,359,2466800,364.029999
01-11-2013,365.630005,365.769989,356.100006,3331000,359
04-11-2013,360.119995,361,354.399994,1938400,358.73999
05-11-2013,356.779999,360.170013,354.839996,2007100,358.890015
06-11-2013,360.450012,362.869995,354.5,2282300,356.179993
07-11-2013,355.859985,357.899994,341.880005,4246300,343.559998
08-11-2013,345.950012,351.049988,344.040009,2656900,350.309998
11-11-2013,350.589996,355.369995,348.059998,2261700,354.380005
12-11-2013,352.98999,355.480011,347.279999,2343100,349.529999
13-11-2013,347.399994,356.220001,345.679993,2773300,356.220001
14-11-2013,357.390015,368.940002,356.429993,4159800,367.399994
15-11-2013,367.630005,372.899994,365.549988,4491600,369.170013
18-11-2013,370.279999,373.48999,364.670013,2737400,366.179993
19-11-2013,365.820007,368.779999,362.5,1904800,364.940002
20-11-2013,367.559998,367.559998,360.450012,1771500,362.570007
21-11-2013,364.049988,369.25,363.299988,1964600,368.920013
22-11-2013,370,374.5,366.309998,2965500,372.309998
25-11-2013,373.820007,377.790009,373.179993,2972300,376.640015
26-11-2013,377.609985,382.5,374.820007,2724400,381.369995
27-11-2013,383.5,387,382.609985,2269700,386.709991
29-11-2013,389.100006,394.100006,388.619995,2406000,393.619995
02-12-2013,399,399,389.100006,4714000,392.299988
03-12-2013,390.109985,390.950012,383.100006,3702900,384.660004
04-12-2013,383.5,389.690002,381.48999,2355300,385.959991
05-12-2013,386.649994,386.649994,381.369995,1906500,384.48999
06-12-2013,388.350006,388.350006,383.829987,1984700,386.950012
09-12-2013,388.109985,388.209991,382.570007,2761800,384.890015
10-12-2013,383.73999,389.059998,383.019989,2736800,387.779999
11-12-2013,387.339996,388.980011,382,2451300,382.190002
12-12-2013,381.26001,385,379.5,2123700,381.25
13-12-2013,385.320007,389.420013,383.799988,3025000,384.23999
16-12-2013,385.029999,391.700012,385,2251700,388.970001
17-12-2013,390.649994,391.359985,386.5,2343900,387.649994
18-12-2013,389.230011,396.299988,383.100006,3489100,395.959991
19-12-2013,394.269989,397.290009,392.600006,2427200,395.190002
20-12-2013,396.549988,404.720001,395.779999,5033900,402.200012
23-12-2013,403.690002,405,399.200012,2659500,402.920013
24-12-2013,402.519989,403.720001,396.369995,1380400,399.200012
26-12-2013,401.790009,404.519989,396.809998,1868500,404.390015
27-12-2013,404.649994,405.630005,396.25,1986900,398.079987
30-12-2013,399.410004,399.920013,392.450012,2487100,393.369995
31-12-2013,394.579987,398.829987,393.799988,1996500,398.790009
02-01-2014,398.799988,399.359985,394.019989,2137800,397.970001
03-01-2014,398.290009,402.709991,396.220001,2210200,396.440002
06-01-2014,395.850006,397,388.420013,3170600,393.630005
07-01-2014,395.040009,398.470001,394.290009,1916000,398.029999
08-01-2014,398.470001,403,396.040009,2316500,401.920013
09-01-2014,403.709991,406.890015,398.440002,2103000,401.01001
10-01-2014,402.529999,403.76001,393.799988,2679500,397.660004
13-01-2014,397.980011,399.779999,388.450012,2844900,390.980011
14-01-2014,392.130005,398.630005,391.290009,2340100,397.540009
15-01-2014,398.940002,399.309998,392.529999,2678300,395.869995
16-01-2014,393.679993,399.290009,389.410004,2601200,395.799988
17-01-2014,394.26001,403.48999,393.660004,4505100,399.609985
21-01-2014,403,407.799988,401.600006,3122100,407.049988
22-01-2014,408,408.059998,402,2060500,404.540009
23-01-2014,401,406.170013,397.790009,3025400,399.869995
24-01-2014,398.160004,400.200012,387.269989,4458400,387.600006
27-01-2014,390.5,394.100006,380.48999,3936800,386.279999
28-01-2014,387.399994,394.73999,387.119995,2894500,394.429993
29-01-2014,392.160004,392.850006,383.23999,3382300,384.200012
30-01-2014,393.769989,406.25,387.700012,10473900,403.01001
31-01-2014,371.76001,375.450012,357.76001,16154800,358.690002
03-02-2014,358.980011,360.850006,340.100006,10280800,346.149994
04-02-2014,349.589996,354,344.019989,4812900,347.950012
05-02-2014,346,349.369995,337.730011,4435400,346.450012
06-02-2014,347.399994,354.820007,347.399994,3335700,354.589996
07-02-2014,358.980011,361.799988,352.48999,4330500,361.079987
10-02-2014,361.609985,365,359.350006,3449700,360.869995
11-02-2014,361.839996,363.609985,356.25,3222100,361.790009
12-02-2014,356.429993,357.75,346.320007,6587700,349.25
13-02-2014,347.700012,357.200012,346.5,4175000,357.200012
14-02-2014,359.339996,359.339996,353.350006,3520200,357.350006
18-02-2014,355.279999,355.730011,349.450012,4998000,353.649994
19-02-2014,352.640015,354.540009,346.100006,4168100,347.380005
20-02-2014,348.799988,350.459991,344.380005,3492800,349.799988
21-02-2014,352.440002,354.140015,346.75,4210000,346.76001
24-02-2014,345.190002,353,343.290009,3644700,351.779999
25-02-2014,353,361.079987,351.579987,3736400,358.320007
26-02-2014,359.859985,364.75,357.170013,3622100,359.799988
27-02-2014,357.220001,360.589996,355.5,3104900,360.130005
28-02-2014,360.600006,365.869995,357.079987,3882000,362.100006
03-03-2014,358.73999,360.959991,354.480011,2798300,359.779999
04-03-2014,363.899994,365.679993,362.459991,2704400,363.899994
05-03-2014,364.130005,372.730011,363.899994,3848300,372.369995
06-03-2014,374.049988,375.329987,368.899994,2926600,372.160004
07-03-2014,374.579987,374.98999,369.529999,2279800,372.059998
10-03-2014,372.690002,372.730011,367,2105800,370.529999
11-03-2014,370.98999,372.799988,367.279999,2246100,368.820007
12-03-2014,366.399994,371.160004,363.609985,2216600,370.640015
13-03-2014,376.619995,383.109985,368.079987,6829000,371.51001
14-03-2014,372.799988,378.570007,371.549988,4402200,373.73999
17-03-2014,375.720001,378.850006,374.880005,2303000,375.040009
18-03-2014,377.320007,379,375,2483500,378.769989
19-03-2014,378.769989,379,369.420013,2646700,373.230011
20-03-2014,370.640015,373,366.220001,2558500,368.970001
21-03-2014,371,372.839996,358.399994,5414100,360.619995
24-03-2014,360.089996,361.5,348.600006,4873500,351.850006
25-03-2014,354.029999,358.970001,348.839996,4445700,354.709991
26-03-2014,357.130005,357.600006,343.399994,4120700,343.410004
27-03-2014,343.149994,344,330.880005,5766400,338.470001
28-03-2014,340.049988,347,336.079987,3986800,338.290009
31-03-2014,342.399994,346.290009,334.059998,4297500,336.369995
01-04-2014,338.089996,344.429993,338,3600100,342.98999
02-04-2014,345.98999,348.299988,340.380005,4475500,341.959991
03-04-2014,341.820007,342.5,328.459991,6399300,333.619995
04-04-2014,335.149994,335.440002,315.609985,12534600,323
07-04-2014,320.98999,324.940002,313.130005,7077400,317.76001
08-04-2014,321.880005,328,318.440002,6577600,327.070007
09-04-2014,328.470001,332.179993,322.5,5056600,331.809998
10-04-2014,330.600006,331,316.5,6126700,317.109985
11-04-2014,314,316.5,309.5,7287500,311.730011
14-04-2014,317.670013,320.480011,311.279999,4293500,315.910004
15-04-2014,316.700012,318.279999,305.5,5398600,316.079987
16-04-2014,321.170013,324,314.709991,4284900,323.679993
17-04-2014,319.76001,328.660004,319.76001,4299200,324.910004
21-04-2014,323.970001,331.149994,322.309998,2999400,330.869995
22-04-2014,332,337.5,328.940002,3711600,329.320007
23-04-2014,333.059998,333.130005,323.390015,3604600,324.579987
24-04-2014,329.670013,337.399994,322.950012,9293700,337.149994
25-04-2014,316.25,316.48999,302.709991,16180200,303.829987
28-04-2014,304,304.390015,288,14479800,296.579987
29-04-2014,296.440002,301.839996,290.450012,6509300,300.380005
30-04-2014,298.100006,304.559998,298.100006,4088600,304.130005
01-05-2014,304.130005,310.480011,304,4328600,307.890015
02-05-2014,310.420013,313.290009,304.309998,3995100,308.01001
05-05-2014,306.369995,310.230011,305,2519900,310.049988
06-05-2014,309.529999,309.809998,297.040009,4682300,297.380005
07-05-2014,295.559998,296.399994,286.679993,7015200,292.709991
08-05-2014,290.820007,295.880005,287.230011,3848200,288.320007
09-05-2014,290.570007,293.679993,284.380005,4063000,292.23999
12-05-2014,294.299988,303.339996,294.160004,3729600,302.859985
13-05-2014,302.600006,305.600006,300.75,3509900,304.640015
14-05-2014,302.5,304.640015,296.660004,3323300,297.619995
15-05-2014,298.019989,299.200012,290.380005,4295100,295.190002
16-05-2014,292.799988,298.880005,291.549988,3636800,297.700012
19-05-2014,295.76001,299,293.809998,2284200,296.76001
20-05-2014,297.100006,304.459991,296.75,4095700,301.190002
21-05-2014,302.209991,305.959991,301.519989,3408800,305.01001
22-05-2014,305.049988,308.540009,303.01001,2576800,304.910004
23-05-2014,305.459991,312.350006,304.899994,3052900,312.23999
27-05-2014,314.410004,314.630005,307.380005,4862100,310.820007
28-05-2014,309.5,313.820007,307.420013,2726000,310.160004
29-05-2014,310.420013,314.869995,310.200012,2365500,313.779999
30-05-2014,314.429993,314.649994,307.570007,4260200,312.549988
02-06-2014,312.589996,312.600006,307,2203400,308.839996
03-06-2014,305.75,307.920013,305.070007,2379200,307.190002
04-06-2014,306.850006,309.5,303.839996,2107100,306.779999
05-06-2014,308.100006,327.940002,306.899994,7796700,323.570007
06-06-2014,325,330.880005,324.929993,5244000,329.670013
09-06-2014,331.570007,333,325.649994,3212200,327.5
10-06-2014,327.649994,335.5,327.5,3663400,332.410004
11-06-2014,336,340.720001,333.880005,4436800,335.200012
12-06-2014,335.549988,335.549988,324.660004,4276300,325.910004
13-06-2014,327.049988,329.299988,323.529999,2764800,326.269989
16-06-2014,324.859985,328.690002,323.519989,2449800,327.619995
17-06-2014,327.540009,331.339996,325.230011,2924100,325.619995
18-06-2014,328,335.75,325,6401500,334.380005
19-06-2014,335.26001,338.899994,325.980011,5320600,327
20-06-2014,327.76001,328.220001,320.420013,6054000,324.200012
23-06-2014,323.329987,327.549988,321.410004,2604800,327.23999
24-06-2014,327.540009,329.730011,322.73999,2626600,324.160004
25-06-2014,324.329987,328.149994,321.73999,2327800,327.440002
26-06-2014,328.48999,328.649994,322.130005,2699500,325.690002
27-06-2014,325.880005,326.519989,323.269989,2416200,324.570007
30-06-2014,324.980011,326.980011,322.23999,2671300,324.779999
01-07-2014,325.859985,333.200012,325.100006,3173600,332.390015
02-07-2014,333.200012,336.76001,331.660004,2681300,332.850006
03-07-2014,334.829987,338.299988,333.079987,1944300,337.48999
07-07-2014,337.5,337.549988,332.519989,2128900,333.549988
08-07-2014,333.100006,333.73999,321.399994,4271600,323.809998
09-07-2014,324.709991,330.200012,323.149994,3166100,329.970001
10-07-2014,324.339996,329.980011,322.649994,2665000,327.920013
11-07-2014,334.709991,347,334.709991,8300800,346.200012
14-07-2014,347.029999,355.769989,345.359985,5609900,355.320007
15-07-2014,353.720001,355.589996,349.399994,4170900,354.440002
16-07-2014,355.619995,359.320007,353,3503600,355.899994
17-07-2014,353.440002,356.959991,351.380005,3636000,352.450012
18-07-2014,354.399994,359.679993,352.079987,3407400,358.660004
21-07-2014,358.100006,361.709991,356.720001,2278400,359.76001
22-07-2014,355.25,362.929993,355.25,2888900,360.839996
23-07-2014,359.049988,360.630005,356.619995,2687300,358.140015
24-07-2014,359.980011,364.850006,358.519989,7088700,358.609985
25-07-2014,317.299988,324.869995,314.76001,17846500,324.01001
28-07-2014,324.25,324.820007,316.5,5932000,320.410004
29-07-2014,321.980011,322.899994,319.5,2883800,320
30-07-2014,321.450012,322.730011,318.5,3969000,322.51001
31-07-2014,320.01001,320.679993,311.859985,5192000,312.98999
01-08-2014,313.690002,315.829987,304.589996,7441500,307.059998
04-08-2014,308.839996,316.179993,308.5,4200900,313.649994
05-08-2014,313.299988,314.549988,310.059998,2852100,312.320007
06-08-2014,310.829987,315.779999,310.200012,2296900,313.890015
07-08-2014,315.209991,315.880005,309.649994,2935600,311.450012
08-08-2014,311.940002,317.320007,310.660004,2705900,316.799988
11-08-2014,318.480011,320.380005,316.880005,2468600,318.329987
12-08-2014,318.890015,321.309998,316.950012,1915800,319.320007
13-08-2014,327.600006,331.720001,326.140015,4939100,326.279999
14-08-2014,327.799988,334.089996,326.709991,3420400,333.209991
15-08-2014,334,335,328.320007,3896700,333.630005
18-08-2014,335.480011,337.799988,333.769989,2485400,334.529999
19-08-2014,334.869995,335.809998,333.01001,1713800,335.130005
20-08-2014,334.679993,337.160004,334.019989,1810500,335.779999
21-08-2014,336.480011,336.579987,332.230011,1971100,332.910004
22-08-2014,332.98999,334.079987,330.799988,2211200,331.589996
25-08-2014,333.209991,336.769989,332.709991,1957700,334.019989
26-08-2014,337,344.359985,334.549988,3654700,341.829987
27-08-2014,342.089996,346.670013,341.339996,2961600,343.179993
28-08-2014,340,341.790009,338.799988,2252700,340.019989
29-08-2014,341.76001,341.820007,337.679993,1939500,339.040009
02-09-2014,339.980011,342.5,337.160004,2326000,342.380005
03-09-2014,342.540009,343.269989,337.549988,1993700,339
04-09-2014,343.690002,349.380005,343.579987,3965600,345.950012
05-09-2014,346.299988,346.829987,342.5,2107000,346.380005
08-09-2014,344.540009,345.809998,339.040009,2955300,342.339996
09-09-2014,341.609985,341.76001,329.179993,4646800,329.75
10-09-2014,334.299988,334.980011,328.820007,3797400,331.329987
11-09-2014,329.940002,333.01001,326.390015,2720200,330.519989
12-09-2014,329.559998,332.890015,328.790009,3429300,331.190002
15-09-2014,330.910004,331.329987,319,4000400,323.890015
16-09-2014,321.070007,329.480011,320.100006,3259900,327.76001
17-09-2014,327.76001,328,321.519989,4136000,324
18-09-2014,325.440002,327.100006,323.709991,2576900,325
19-09-2014,327.600006,332.76001,325.570007,6886200,331.320007
22-09-2014,328.48999,329.48999,321.059998,3109700,324.5
23-09-2014,322.459991,327.600006,321.25,2352600,323.630005
24-09-2014,324.170013,329.440002,319.559998,2642200,328.209991
25-09-2014,327.98999,328.540009,321.399994,2928800,321.929993
26-09-2014,320.600006,323.5,317.640015,3638000,323.209991
29-09-2014,320.5,323.75,319,1924600,321.820007
30-09-2014,321.359985,323.429993,318.51001,2636200,322.440002
01-10-2014,322.040009,322.170013,315.549988,3089100,317.459991
02-10-2014,316.920013,318.529999,311.309998,3553900,318.410004
03-10-2014,320.359985,325.160004,319.529999,3037400,322.73999
06-10-2014,323.5,324.130005,319.600006,2290300,322.200012
07-10-2014,319.429993,322,316.670013,2365400,316.980011
08-10-2014,316.579987,324.109985,314.140015,3452800,322.700012
09-10-2014,321.48999,322.269989,314.519989,3587900,315.369995
10-10-2014,314.019989,317.769989,311.380005,3681900,311.390015
13-10-2014,309.869995,313.200012,303.470001,4363900,306.450012
14-10-2014,308,312.23999,305.75,3385800,308.309998
15-10-2014,304.350006,307.899994,299.100006,5343900,305.970001
16-10-2014,293.829987,306.820007,293.829987,4731300,302.859985
17-10-2014,307.149994,309.200012,302.720001,4405100,303.640015
20-10-2014,302.950012,306.529999,302.019989,3234500,306.209991
21-10-2014,309.899994,315.640015,307.070007,3559300,315.329987
22-10-2014,315.429993,318.980011,312.640015,3125900,312.970001
23-10-2014,313.399994,316.799988,311.399994,9038200,313.179993
24-10-2014,284.399994,293.809998,284,19801100,287.059998
27-10-2014,285.700012,290.420013,285.019989,5950600,289.970001
28-10-2014,289.76001,298,289.76001,5572600,295.589996
29-10-2014,299.109985,299.609985,293.070007,4881900,294.119995
30-10-2014,293.980011,299.73999,292.359985,4055200,299.070007
31-10-2014,305.149994,305.720001,301.5,4550700,305.459991
03-11-2014,306.23999,308.01001,303.23999,3242500,305.720001
04-11-2014,303.98999,304.25,300.170013,3427400,302.809998
05-11-2014,303.01001,304,294.160004,4674500,296.519989
06-11-2014,296.690002,297,292.290009,3758100,296.640015
07-11-2014,297.820007,299.98999,296.290009,2647400,299.859985
10-11-2014,300,305.799988,300,2809100,305.109985
11-11-2014,305.940002,312.380005,303.649994,3803600,312.01001
12-11-2014,310.75,312.579987,308.790009,2183000,311.51001
13-11-2014,312,317.890015,311.51001,3686400,316.480011
14-11-2014,317.119995,332.880005,316.399994,8877800,327.820007
17-11-2014,326.440002,328,318.029999,4784900,323.049988
18-11-2014,323.98999,329.559998,323.25,3549500,324.929993
19-11-2014,327.25,328.399994,324.019989,3281600,326.540009
20-11-2014,324,332.670013,323.329987,3436700,330.540009
21-11-2014,335.420013,338.329987,331.470001,4466600,332.630005
24-11-2014,334.779999,337.390015,333.600006,2754200,335.640015
25-11-2014,335.269989,336.329987,331.279999,2565000,335.040009
26-11-2014,333.779999,334.649994,331.75,1983600,333.570007
28-11-2014,336.029999,341.26001,336.029999,3051800,338.640015
01-12-2014,338.119995,340.640015,325.929993,4944900,326
02-12-2014,327.5,327.929993,323.25,2790300,326.309998
03-12-2014,325.730011,326.769989,314.359985,5681000,316.5
04-12-2014,315.529999,318.589996,313.470001,3290300,316.929993
05-12-2014,316.799988,316.929993,310.839996,3265200,312.630005
08-12-2014,311.570007,316.559998,304.820007,3639200,306.640015
09-12-2014,302.98999,313.640015,301.140015,4049500,312.5
10-12-2014,312,313.190002,304.679993,3245900,305.839996
11-12-2014,307.890015,312.640015,306.01001,3262900,307.359985
12-12-2014,303.98999,310.640015,303.01001,3153500,307.320007
15-12-2014,308.869995,310.859985,302.149994,3841600,306.070007
16-12-2014,304.350006,304.48999,295.01001,6501300,295.059998
17-12-2014,296.369995,299.670013,293.029999,4433500,298.880005
18-12-2014,304.01001,304.5,293.25,7738100,297.730011
19-12-2014,296.910004,301.540009,295.519989,8709100,299.899994
22-12-2014,301.940002,307.359985,301.940002,4003800,306.540009
23-12-2014,306.980011,307.48999,303.25,2713700,306.290009
24-12-2014,306.380005,307,302.880005,1513800,303.029999
26-12-2014,305,310.779999,303.809998,2893800,309.089996
29-12-2014,307.850006,314.269989,306.579987,3009000,312.040009
30-12-2014,309.910004,313.940002,309.339996,2093000,310.299988
31-12-2014,311.549988,312.980011,310.01001,2048000,310.350006
02-01-2015,312.579987,314.75,306.959991,2783200,308.519989
05-01-2015,307.01001,308.380005,300.850006,2774200,302.190002
06-01-2015,302.23999,303,292.380005,3519000,295.290009
07-01-2015,297.5,301.279999,295.329987,2640300,298.420013
08-01-2015,300.320007,303.140015,296.109985,3088400,300.459991
09-01-2015,301.480011,302.869995,296.679993,2592400,296.929993
12-01-2015,297.559998,298.51001,289.279999,3421400,291.410004
13-01-2015,297.480011,301.5,293.230011,4136400,294.73999
14-01-2015,291.929993,295.910004,286.5,5538700,293.269989
15-01-2015,294,296,286.820007,4419200,286.950012
16-01-2015,286.279999,290.790009,285.25,3478200,290.73999
20-01-2015,292.589996,293.359985,286.390015,3075100,289.440002
21-01-2015,289.640015,306,287.26001,10065100,297.25
22-01-2015,300,312.25,300,5362600,310.320007
23-01-2015,308.079987,316.929993,307.720001,4496400,312.390015
26-01-2015,311.820007,313,307.519989,3169700,309.660004
27-01-2015,306.299988,310.23999,302.630005,2920300,306.75
28-01-2015,309.809998,311.51001,303.799988,3063800,303.910004
29-01-2015,304.730011,312.799988,299.329987,8656600,311.779999
30-01-2015,346.320007,359.5,340.73999,23856100,354.529999
02-02-2015,350.049988,365,350.01001,10231900,364.470001
03-02-2015,360.290009,367.820007,360.209991,6212600,363.549988
04-02-2015,358.380005,367.5,358.230011,4169900,364.75
05-02-2015,366,378.799988,365.899994,7247600,373.890015
06-02-2015,374.869995,375.98999,371.01001,3892400,374.279999
09-02-2015,371,374.410004,367.200012,2724600,370.559998
10-02-2015,371.190002,374.299988,368.51001,2287200,373
11-02-2015,371.230011,377.100006,371.100006,2786500,375.140015
12-02-2015,375.100006,378.51001,373.149994,2791100,377.170013
13-02-2015,378.410004,383,377.01001,3475100,381.829987
17-02-2015,377.720001,379.98999,372.670013,3673200,375.429993
18-02-2015,373.779999,376.73999,372.850006,2650600,373.369995
19-02-2015,373.48999,381.880005,373.429993,2953800,379
20-02-2015,378.619995,383.700012,375.839996,3258000,383.660004
23-02-2015,383.440002,384.540009,378,2177000,380.140015
24-02-2015,378.649994,380.480011,376.160004,1920800,378.589996
25-02-2015,377.269989,387.850006,376.540009,3174500,385.369995
26-02-2015,384.070007,389.369995,383.279999,2687100,384.799988
27-02-2015,384,385.98999,379.790009,2532300,380.160004
02-03-2015,380.850006,385.899994,379.480011,2139200,385.660004
03-03-2015,383.950012,386.100006,381.600006,1946500,384.609985
04-03-2015,385.709991,387.899994,382.190002,2259100,382.720001
05-03-2015,385.609985,388.420013,383.890015,2693500,387.829987
06-03-2015,385.519989,387,378.880005,2627000,380.089996
09-03-2015,378.399994,379.329987,375.279999,2311400,378.559998
10-03-2015,377.450012,377.769989,369.179993,3121000,369.51001
11-03-2015,370.609985,373.350006,366.26001,2495100,366.369995
12-03-2015,368.820007,375.5,367.519989,2810000,374.23999
13-03-2015,371.519989,373.98999,366.679993,2611700,370.579987
16-03-2015,370.380005,373.940002,366.720001,2354100,373.350006
17-03-2015,371.109985,374.5,369.640015,2037000,371.920013
18-03-2015,369.970001,375.98999,366.700012,2654100,375.140015
19-03-2015,373.869995,377.109985,372.190002,1915700,373.23999
20-03-2015,376.290009,379.369995,375.920013,3763600,378.48999
23-03-2015,378.070007,381.769989,374.940002,2239300,375.109985
24-03-2015,373.98999,375.23999,372.269989,2228200,374.089996
25-03-2015,375.170013,380.5,370.290009,3429500,370.959991
26-03-2015,369.589996,371.399994,365.649994,2930000,367.350006
27-03-2015,367.109985,373.170013,366.570007,2609800,370.559998
30-03-2015,371.869995,376.119995,371.549988,1820900,374.589996
31-03-2015,373.23999,377.700012,371.51001,2506100,372.100006
01-04-2015,372.100006,373.160004,368.339996,2458100,370.26001
02-04-2015,370.5,373.279999,369,1875300,372.25
06-04-2015,370.100006,380.200012,369.359985,3050700,377.040009
07-04-2015,376.149994,379.309998,374.029999,1954900,374.410004
08-04-2015,374.660004,381.579987,374.649994,2636400,381.200012
09-04-2015,380.660004,384.420013,378.799988,2392300,383.540009
10-04-2015,384.309998,387.119995,381.320007,2573500,382.649994
13-04-2015,383.529999,385.279999,380.140015,1894500,382.359985
14-04-2015,383.51001,387.809998,381.209991,2583600,385.109985
15-04-2015,384.649994,385.779999,381.640015,1933200,383.450012
16-04-2015,383.690002,387.450012,383.549988,2080400,386.040009
17-04-2015,382.630005,383.559998,374.399994,3839700,375.559998
20-04-2015,378.549988,391.940002,377,5016100,389.51001
21-04-2015,391.309998,394.600006,386.799988,4643500,391.179993
22-04-2015,391.910004,394.279999,388,3474700,389.799988
23-04-2015,390.209991,391.880005,386.149994,7980000,389.98999
24-04-2015,439,452.649994,439,17176900,445.100006
27-04-2015,443.859985,446.98999,437.410004,5430900,438.559998
28-04-2015,438.51001,439,428.040009,4140500,429.309998
29-04-2015,426.75,434.23999,426.029999,3621700,429.369995
30-04-2015,427.109985,431.75,419.23999,3647900,421.779999
01-05-2015,423.820007,425.640015,416,3565800,422.869995
04-05-2015,424.799988,429.769989,422.420013,2270400,423.040009
05-05-2015,422.850006,427.51001,421.019989,2856400,421.190002
06-05-2015,421.429993,422.720001,414.549988,2552500,419.100006
07-05-2015,424.149994,428.5,422.850006,2766100,426.880005
08-05-2015,430.75,435.200012,430.170013,2908800,433.690002
11-05-2015,432.51001,439,431.369995,2393700,432.850006
12-05-2015,431.079987,433.25,426.709991,1947800,431.019989
13-05-2015,429.980011,433.529999,425.799988,1996300,426.869995
14-05-2015,429.450012,433,427.01001,1888500,432.279999
15-05-2015,428,430.399994,424.299988,4240300,426
18-05-2015,426,427.269989,421.459991,2390200,425.23999
19-05-2015,424.869995,428.23999,420.630005,2464200,421.709991
20-05-2015,420.600006,427.100006,418.359985,2196200,423.859985
21-05-2015,428,436.899994,428,4121400,431.630005
22-05-2015,431.549988,432.440002,427.609985,2020600,427.630005
26-05-2015,426.200012,427,422,2244200,425.470001
27-05-2015,427.450012,431.850006,425.01001,2231100,431.420013
28-05-2015,429.709991,431.350006,425.470001,1912400,426.570007
29-05-2015,427.230011,432.5,427.230011,3016100,429.230011
01-06-2015,430.399994,433.160004,426.200012,2253300,430.920013
02-06-2015,430.070007,433.230011,426.25,1668900,430.98999
03-06-2015,434.399994,438.390015,432.75,2727900,436.589996
04-06-2015,434.399994,436.76001,429.26001,2510800,430.779999
05-06-2015,429.660004,430.799988,426.5,1907900,426.950012
08-06-2015,425.619995,426.799988,421.429993,2172500,423.5
09-06-2015,422.959991,427.48999,419.140015,2288700,425.480011
10-06-2015,426.459991,432.200012,425.660004,2172300,430.769989
11-06-2015,432.290009,438.890015,431.470001,2922500,432.970001
12-06-2015,431.25,432.359985,428.26001,2054400,429.920013
15-06-2015,427.660004,428.049988,422.640015,2051000,423.670013
16-06-2015,424.149994,427.970001,422.670013,2296400,427.26001
17-06-2015,428.359985,431.350006,424.75,2185900,427.809998
18-06-2015,430.299988,439.730011,429.410004,3378400,439.390015
19-06-2015,440.26001,444.98999,433.23999,4495100,434.920013
22-06-2015,437,439.23999,434.179993,1823600,436.290009
23-06-2015,435.589996,447.040009,433.690002,3245000,445.98999
24-06-2015,444.970001,446.470001,440.230011,2620800,440.839996
25-06-2015,438.070007,443.470001,436.390015,2237500,440.100006
26-06-2015,441.76001,443.48999,435.059998,2624500,438.100006
29-06-2015,434.980011,437,429,2753200,429.859985
30-06-2015,434.200012,435.570007,430.459991,2596900,434.089996
01-07-2015,439.350006,440,435.579987,1987100,437.390015
02-07-2015,437,438.200012,433.480011,1343400,437.709991
06-07-2015,435.230011,439.730011,433.519989,1903200,436.040009
07-07-2015,435.679993,437.730011,425.570007,3454200,436.720001
08-07-2015,434.350006,435.98999,428.829987,2383100,429.700012
09-07-2015,434.899994,438.720001,434.149994,2271400,434.390015
10-07-2015,440.48999,444.720001,439,2401000,443.51001
13-07-2015,448.290009,457.869995,447.540009,3956800,455.570007
